Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:0gEyKnHvgkrkBM6fbeHdwK,92b718c5a4674b6c92ad19ccf744c059,2024-08-13T01:00:24Z,-1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1aZLIbKEdsyqxyD6iNcrbA,92b718c5a4674b6c92ad19ccf744c059,2024-08-13T01:00:24Z,2,"This always reminds me of a Sing Off performance. Great show, so niche.",e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1lATXTBJDHwawvT1UfxWu3,92b718c5a4674b6c92ad19ccf744c059,2024-08-13T01:00:24Z,0,If this isn't Yousef or Ryan L. ....,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1mUG7ftwIxuq5fhMPkyM02,92b718c5a4674b6c92ad19ccf744c059,2024-08-13T01:00:24Z,-1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2iuZJX9X9P0GKaE93xcPjk,92b718c5a4674b6c92ad19ccf744c059,2024-08-13T01:00:24Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:39lSeqnyjZJejRuaREfyLL,92b718c5a4674b6c92ad19ccf744c059,2024-08-13T01:00:24Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:46aZJc0z1HHHSFxaIRxYSP,92b718c5a4674b6c92ad19ccf744c059,2024-08-13T01:00:24Z,1,Amazing interpretation,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:4EfN6bixdOOgoLYR5C4cWo,92b718c5a4674b6c92ad19ccf744c059,2024-08-13T01:00:24Z,1,"This did get my toddler dancing, so an upvote you shall have",e52a9e2dbb384db7bf9192a1f9552667
spotify:track:5LYMamLv12UPbemOaTPyeV,92b718c5a4674b6c92ad19ccf744c059,2024-08-13T01:00:24Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2I1W3hcSsPIsEJfD69pHrW,92cc3fe801b045fabc1e09dac7414b03,2024-08-13T02:25:52Z,1,+1 for the storyline,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1aZLIbKEdsyqxyD6iNcrbA,92cc3fe801b045fabc1e09dac7414b03,2024-08-13T02:25:52Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:7j74lucZ59vqN67Ipe2ZcY,92cc3fe801b045fabc1e09dac7414b03,2024-08-13T02:25:52Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1fDsrQ23eTAVFElUMaf38X,92cc3fe801b045fabc1e09dac7414b03,2024-08-13T02:25:52Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:4EfN6bixdOOgoLYR5C4cWo,92cc3fe801b045fabc1e09dac7414b03,2024-08-13T02:25:52Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:46aZJc0z1HHHSFxaIRxYSP,92cc3fe801b045fabc1e09dac7414b03,2024-08-13T02:25:52Z,1,I would too if I waa hangry ,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:3sTSo8X7UCDTVUVMJ63LJO,92cc3fe801b045fabc1e09dac7414b03,2024-08-13T02:25:52Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2zkV839IqOgZC7LAtXAa0U,92cc3fe801b045fabc1e09dac7414b03,2024-08-13T02:25:52Z,-1,This is too weird,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2YehU3jLpb9bM5V6k8HmyA,92cc3fe801b045fabc1e09dac7414b03,2024-08-13T02:25:52Z,-1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1mUG7ftwIxuq5fhMPkyM02,92cc3fe801b045fabc1e09dac7414b03,2024-08-13T02:25:52Z,1,I'm pleasantly surprised how exhilarating this song got,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:0LSLM0zuWRkEYemF7JcfEE,4e270072352b4d048de7939e681498fc,2024-08-16T15:24:56Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5AJ9hqTS2wcFQCELCFRO7A,4e270072352b4d048de7939e681498fc,2024-08-16T15:24:56Z,1,he's an inspiration for sure. ,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:6fvbajtJyy8jNBPgASafKU,4e270072352b4d048de7939e681498fc,2024-08-16T15:24:56Z,1,ayy love the name,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:39shmbIHICJ2Wxnk1fPSdz,4e270072352b4d048de7939e681498fc,2024-08-16T15:24:56Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:6tNQ70jh4OwmPGpYy6R2o9,4e270072352b4d048de7939e681498fc,2024-08-16T15:24:56Z,-2,"this song annoys me, tiktok overplayed",07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:7Fx1GPtql8GLxNpkfZ3U49,4e270072352b4d048de7939e681498fc,2024-08-16T15:24:56Z,2,this was a good song,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:7oqftogUN82Q7VNy2TmTJW,4e270072352b4d048de7939e681498fc,2024-08-16T15:24:56Z,0,so sad that im not upvoting riri,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:7ryZ8T60wHhbyJsZSO7ldI,4e270072352b4d048de7939e681498fc,2024-08-16T15:24:56Z,0,nice. im seeing them this october,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:2DNdEpV9UnsYjL6w1Dp1aS,4e270072352b4d048de7939e681498fc,2024-08-16T15:24:56Z,2,ive done this so many times im sorry chamap,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:3fH4KjXFYMmljxrcGrbPj9,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-16T15:40:10Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:0LSLM0zuWRkEYemF7JcfEE,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-16T15:40:10Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:1k2pQc5i348DCHwbn5KTdc,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-16T15:40:10Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:39shmbIHICJ2Wxnk1fPSdz,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-16T15:40:10Z,2,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:4eHbdreAnSOrDDsFfc4Fpm,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-16T15:40:10Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:4SYMibQ93bfzOk6uzkF0dO,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-16T15:40:10Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5AJ9hqTS2wcFQCELCFRO7A,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-16T15:40:10Z,2,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:6tNQ70jh4OwmPGpYy6R2o9,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-16T15:40:10Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:0LSLM0zuWRkEYemF7JcfEE,dc0d94f165a4444f94bd8d10f25ee408,2024-08-16T15:50:44Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:1k2pQc5i348DCHwbn5KTdc,dc0d94f165a4444f94bd8d10f25ee408,2024-08-16T15:50:44Z,2,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:2DNdEpV9UnsYjL6w1Dp1aS,dc0d94f165a4444f94bd8d10f25ee408,2024-08-16T15:50:44Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:3fH4KjXFYMmljxrcGrbPj9,dc0d94f165a4444f94bd8d10f25ee408,2024-08-16T15:50:44Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:4eHbdreAnSOrDDsFfc4Fpm,dc0d94f165a4444f94bd8d10f25ee408,2024-08-16T15:50:44Z,2,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5AJ9hqTS2wcFQCELCFRO7A,dc0d94f165a4444f94bd8d10f25ee408,2024-08-16T15:50:44Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:7Fx1GPtql8GLxNpkfZ3U49,dc0d94f165a4444f94bd8d10f25ee408,2024-08-16T15:50:44Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:7oqftogUN82Q7VNy2TmTJW,dc0d94f165a4444f94bd8d10f25ee408,2024-08-16T15:50:44Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:27CIbNkbtFy9E1UkCYqKHb,03d405416c34453693da631776bf513f,2024-08-16T16:17:45Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:0LSLM0zuWRkEYemF7JcfEE,03d405416c34453693da631776bf513f,2024-08-16T16:17:45Z,1,I like the interpretation of this submission and the fact its not a goodbye song but an ode to Chapman as person ,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:2DNdEpV9UnsYjL6w1Dp1aS,03d405416c34453693da631776bf513f,2024-08-16T16:17:45Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:39shmbIHICJ2Wxnk1fPSdz,03d405416c34453693da631776bf513f,2024-08-16T16:17:45Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:3fH4KjXFYMmljxrcGrbPj9,03d405416c34453693da631776bf513f,2024-08-16T16:17:45Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5AJ9hqTS2wcFQCELCFRO7A,03d405416c34453693da631776bf513f,2024-08-16T16:17:45Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5rWIO1uP0GwAoU45RTBJ2F,03d405416c34453693da631776bf513f,2024-08-16T16:17:45Z,-1,"I like some cheese, but this did not do it for me ",07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5zCJvrT3C7cIfHsR5iG95l,03d405416c34453693da631776bf513f,2024-08-16T16:17:45Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:6LbbHFEajG9e4m0G3L47c4,03d405416c34453693da631776bf513f,2024-08-16T16:17:45Z,1,I do like this song ,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:7ryZ8T60wHhbyJsZSO7ldI,03d405416c34453693da631776bf513f,2024-08-16T16:17:45Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:0LSLM0zuWRkEYemF7JcfEE,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-16T16:22:36Z,3,I'm into it and like the logic for this submission (see what I did there?),07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:2DNdEpV9UnsYjL6w1Dp1aS,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-16T16:22:36Z,2,points cuz....oh man can I relate to this comment! also a jam,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:3fH4KjXFYMmljxrcGrbPj9,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-16T16:22:36Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5AJ9hqTS2wcFQCELCFRO7A,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-16T16:22:36Z,1,"this song's got the bounce, getting overplayed but not tired of it just yet",07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5rWIO1uP0GwAoU45RTBJ2F,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-16T16:22:36Z,0,"I never saw the second movie, first one was iconic though",07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5zCJvrT3C7cIfHsR5iG95l,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-16T16:22:36Z,1,what an oldie,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:6tNQ70jh4OwmPGpYy6R2o9,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-16T16:22:36Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:7Fx1GPtql8GLxNpkfZ3U49,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-16T16:22:36Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:0LSLM0zuWRkEYemF7JcfEE,77f393c1d26644f78db30071ef04eb77,2024-08-16T16:54:34Z,1,Yeah probably.,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:39shmbIHICJ2Wxnk1fPSdz,77f393c1d26644f78db30071ef04eb77,2024-08-16T16:54:34Z,2,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:3fH4KjXFYMmljxrcGrbPj9,77f393c1d26644f78db30071ef04eb77,2024-08-16T16:54:34Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:3lN8PP6R2IxbLP05QpYXng,77f393c1d26644f78db30071ef04eb77,2024-08-16T16:54:34Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5AJ9hqTS2wcFQCELCFRO7A,77f393c1d26644f78db30071ef04eb77,2024-08-16T16:54:34Z,1,"Definitely have heard Chapman talk about ""Lambo Dough"".",07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5rWIO1uP0GwAoU45RTBJ2F,77f393c1d26644f78db30071ef04eb77,2024-08-16T16:54:34Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:6fvbajtJyy8jNBPgASafKU,77f393c1d26644f78db30071ef04eb77,2024-08-16T16:54:34Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:6LbbHFEajG9e4m0G3L47c4,77f393c1d26644f78db30071ef04eb77,2024-08-16T16:54:34Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:6tNQ70jh4OwmPGpYy6R2o9,77f393c1d26644f78db30071ef04eb77,2024-08-16T16:54:34Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:0LSLM0zuWRkEYemF7JcfEE,16d34c2026fc46aabf62e14ade6ff3f6,2024-08-16T17:31:15Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:1Fwj0wThn3kTg8D7KgWdsU,16d34c2026fc46aabf62e14ade6ff3f6,2024-08-16T17:31:15Z,3,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:3fH4KjXFYMmljxrcGrbPj9,16d34c2026fc46aabf62e14ade6ff3f6,2024-08-16T17:31:15Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:4SYMibQ93bfzOk6uzkF0dO,16d34c2026fc46aabf62e14ade6ff3f6,2024-08-16T17:31:15Z,2,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:6LbbHFEajG9e4m0G3L47c4,16d34c2026fc46aabf62e14ade6ff3f6,2024-08-16T17:31:15Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:6tNQ70jh4OwmPGpYy6R2o9,16d34c2026fc46aabf62e14ade6ff3f6,2024-08-16T17:31:15Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:7Fx1GPtql8GLxNpkfZ3U49,16d34c2026fc46aabf62e14ade6ff3f6,2024-08-16T17:31:15Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:0LSLM0zuWRkEYemF7JcfEE,4a17568c50d542268ca89790d7616686,2024-08-16T18:58:05Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:2DNdEpV9UnsYjL6w1Dp1aS,4a17568c50d542268ca89790d7616686,2024-08-16T18:58:05Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:39shmbIHICJ2Wxnk1fPSdz,4a17568c50d542268ca89790d7616686,2024-08-16T18:58:05Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:3fH4KjXFYMmljxrcGrbPj9,4a17568c50d542268ca89790d7616686,2024-08-16T18:58:05Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:3lN8PP6R2IxbLP05QpYXng,4a17568c50d542268ca89790d7616686,2024-08-16T18:58:05Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:4eHbdreAnSOrDDsFfc4Fpm,4a17568c50d542268ca89790d7616686,2024-08-16T18:58:05Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5rWIO1uP0GwAoU45RTBJ2F,4a17568c50d542268ca89790d7616686,2024-08-16T18:58:05Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:6fvbajtJyy8jNBPgASafKU,4a17568c50d542268ca89790d7616686,2024-08-16T18:58:05Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:7Fx1GPtql8GLxNpkfZ3U49,4a17568c50d542268ca89790d7616686,2024-08-16T18:58:05Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:7oqftogUN82Q7VNy2TmTJW,4a17568c50d542268ca89790d7616686,2024-08-16T18:58:05Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:7ryZ8T60wHhbyJsZSO7ldI,bfde1629e5174de9a529750bf2a3f2ed,2024-08-16T19:07:26Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:1k2pQc5i348DCHwbn5KTdc,bfde1629e5174de9a529750bf2a3f2ed,2024-08-16T19:07:26Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:2DNdEpV9UnsYjL6w1Dp1aS,bfde1629e5174de9a529750bf2a3f2ed,2024-08-16T19:07:26Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:39shmbIHICJ2Wxnk1fPSdz,bfde1629e5174de9a529750bf2a3f2ed,2024-08-16T19:07:26Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:3fH4KjXFYMmljxrcGrbPj9,bfde1629e5174de9a529750bf2a3f2ed,2024-08-16T19:07:26Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:3lN8PP6R2IxbLP05QpYXng,bfde1629e5174de9a529750bf2a3f2ed,2024-08-16T19:07:26Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:4w2GLmK2wnioVnb5CPQeex,bfde1629e5174de9a529750bf2a3f2ed,2024-08-16T19:07:26Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5AJ9hqTS2wcFQCELCFRO7A,bfde1629e5174de9a529750bf2a3f2ed,2024-08-16T19:07:26Z,-1,Only downvoting because I'm chronically online and have watched so many TikToks/Reels with this audio,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5zCJvrT3C7cIfHsR5iG95l,bfde1629e5174de9a529750bf2a3f2ed,2024-08-16T19:07:26Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:6tNQ70jh4OwmPGpYy6R2o9,bfde1629e5174de9a529750bf2a3f2ed,2024-08-16T19:07:26Z,-1,Only downvoting because I'm chronically online and have watched so many TikToks/Reels with this audio,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:6tNQ70jh4OwmPGpYy6R2o9,3db59fca218848148d704b4f00f0630c,2024-08-16T23:24:37Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:7ryZ8T60wHhbyJsZSO7ldI,3db59fca218848148d704b4f00f0630c,2024-08-16T23:24:37Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:0LSLM0zuWRkEYemF7JcfEE,3db59fca218848148d704b4f00f0630c,2024-08-16T23:24:37Z,4,100% you honestly deserve all the upvotes but I need to spread the love,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:1Fwj0wThn3kTg8D7KgWdsU,3db59fca218848148d704b4f00f0630c,2024-08-16T23:24:37Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:27CIbNkbtFy9E1UkCYqKHb,3db59fca218848148d704b4f00f0630c,2024-08-16T23:24:37Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:39shmbIHICJ2Wxnk1fPSdz,3db59fca218848148d704b4f00f0630c,2024-08-16T23:24:37Z,-1,I don’t think the question is relevant because of course he should (have) stayed 🥲,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5AJ9hqTS2wcFQCELCFRO7A,3db59fca218848148d704b4f00f0630c,2024-08-16T23:24:37Z,0,I like your description,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5rWIO1uP0GwAoU45RTBJ2F,3db59fca218848148d704b4f00f0630c,2024-08-16T23:24:37Z,0,Love me some HSM,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:6fvbajtJyy8jNBPgASafKU,3db59fca218848148d704b4f00f0630c,2024-08-16T23:24:37Z,0,Request for proposal vibes?!,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:6LbbHFEajG9e4m0G3L47c4,3db59fca218848148d704b4f00f0630c,2024-08-16T23:24:37Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5rWIO1uP0GwAoU45RTBJ2F,28821953967848a8b03648a5be0926e5,2024-08-17T01:37:22Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:7Fx1GPtql8GLxNpkfZ3U49,28821953967848a8b03648a5be0926e5,2024-08-17T01:37:22Z,1,this rocked,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:7ryZ8T60wHhbyJsZSO7ldI,28821953967848a8b03648a5be0926e5,2024-08-17T01:37:22Z,1,really liked this!,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:6tNQ70jh4OwmPGpYy6R2o9,28821953967848a8b03648a5be0926e5,2024-08-17T01:37:22Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:1Fwj0wThn3kTg8D7KgWdsU,28821953967848a8b03648a5be0926e5,2024-08-17T01:37:22Z,1,yes i love this song,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:1k2pQc5i348DCHwbn5KTdc,28821953967848a8b03648a5be0926e5,2024-08-17T01:37:22Z,0,maybe i missed where chapman is a known chappell roan stan?,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:27CIbNkbtFy9E1UkCYqKHb,28821953967848a8b03648a5be0926e5,2024-08-17T01:37:22Z,1,love the vibe of this,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:3fH4KjXFYMmljxrcGrbPj9,28821953967848a8b03648a5be0926e5,2024-08-17T01:37:22Z,1,yes,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:4SYMibQ93bfzOk6uzkF0dO,28821953967848a8b03648a5be0926e5,2024-08-17T01:37:22Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:4w2GLmK2wnioVnb5CPQeex,28821953967848a8b03648a5be0926e5,2024-08-17T01:37:22Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5AJ9hqTS2wcFQCELCFRO7A,28821953967848a8b03648a5be0926e5,2024-08-17T01:37:22Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:0LSLM0zuWRkEYemF7JcfEE,3bca108fedc34d2ebd6210e48c9d3201,2024-08-17T03:01:45Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:1k2pQc5i348DCHwbn5KTdc,3bca108fedc34d2ebd6210e48c9d3201,2024-08-17T03:01:45Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:2DNdEpV9UnsYjL6w1Dp1aS,3bca108fedc34d2ebd6210e48c9d3201,2024-08-17T03:01:45Z,2,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:3lN8PP6R2IxbLP05QpYXng,3bca108fedc34d2ebd6210e48c9d3201,2024-08-17T03:01:45Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5rWIO1uP0GwAoU45RTBJ2F,3bca108fedc34d2ebd6210e48c9d3201,2024-08-17T03:01:45Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:6fvbajtJyy8jNBPgASafKU,3bca108fedc34d2ebd6210e48c9d3201,2024-08-17T03:01:45Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:6tNQ70jh4OwmPGpYy6R2o9,3bca108fedc34d2ebd6210e48c9d3201,2024-08-17T03:01:45Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:7Fx1GPtql8GLxNpkfZ3U49,3bca108fedc34d2ebd6210e48c9d3201,2024-08-17T03:01:45Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:7oqftogUN82Q7VNy2TmTJW,3bca108fedc34d2ebd6210e48c9d3201,2024-08-17T03:01:45Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:0LSLM0zuWRkEYemF7JcfEE,92b718c5a4674b6c92ad19ccf744c059,2024-08-19T14:55:41Z,2,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:1Fwj0wThn3kTg8D7KgWdsU,92b718c5a4674b6c92ad19ccf744c059,2024-08-19T14:55:41Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:27CIbNkbtFy9E1UkCYqKHb,92b718c5a4674b6c92ad19ccf744c059,2024-08-19T14:55:41Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:2DNdEpV9UnsYjL6w1Dp1aS,92b718c5a4674b6c92ad19ccf744c059,2024-08-19T14:55:41Z,4,Great thematic pick and a certified bop. Lots of votes!,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:4eHbdreAnSOrDDsFfc4Fpm,92b718c5a4674b6c92ad19ccf744c059,2024-08-19T14:55:41Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5rWIO1uP0GwAoU45RTBJ2F,92b718c5a4674b6c92ad19ccf744c059,2024-08-19T14:55:41Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:1k2pQc5i348DCHwbn5KTdc,c448c161ae8d41b9a7887cd69f961268,2024-08-19T15:39:08Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:0LSLM0zuWRkEYemF7JcfEE,c448c161ae8d41b9a7887cd69f961268,2024-08-19T15:39:08Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:1Fwj0wThn3kTg8D7KgWdsU,c448c161ae8d41b9a7887cd69f961268,2024-08-19T15:39:08Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:27CIbNkbtFy9E1UkCYqKHb,c448c161ae8d41b9a7887cd69f961268,2024-08-19T15:39:08Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:2DNdEpV9UnsYjL6w1Dp1aS,c448c161ae8d41b9a7887cd69f961268,2024-08-19T15:39:08Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:3lN8PP6R2IxbLP05QpYXng,c448c161ae8d41b9a7887cd69f961268,2024-08-19T15:39:08Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:4eHbdreAnSOrDDsFfc4Fpm,c448c161ae8d41b9a7887cd69f961268,2024-08-19T15:39:08Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5rWIO1uP0GwAoU45RTBJ2F,c448c161ae8d41b9a7887cd69f961268,2024-08-19T15:39:08Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:7oqftogUN82Q7VNy2TmTJW,c448c161ae8d41b9a7887cd69f961268,2024-08-19T15:39:08Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:7ryZ8T60wHhbyJsZSO7ldI,c448c161ae8d41b9a7887cd69f961268,2024-08-19T15:39:08Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:0LSLM0zuWRkEYemF7JcfEE,5b72d623300d475ead9ed3cb79ac7d51,2024-08-19T19:09:18Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:1Fwj0wThn3kTg8D7KgWdsU,5b72d623300d475ead9ed3cb79ac7d51,2024-08-19T19:09:18Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
